zipcode,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating
98102,1,0.5,1.0,1.0,53.0,100.0
98102,8,2.0,2.0,3.0,250.0,96.0
98102,1,0.5,1.0,1.0,55.0,96.0
98102,1,0.5,1.0,1.0,53.0,92.0
98122,1,0.5,1.0,1.0,55.0,80.0
98102,1,0.5,1.0,1.0,49.0,70.0
98102,2,1.0,1.0,1.0,75.0,92.0
98102,2,1.0,1.0,1.0,89.0,91.0
98102,2,1.0,1.0,1.0,90.0,96.0
98102,2,1.0,1.0,1.0,250.0,100.0
98102,2,1.0,1.0,1.0,199.0,94.0
98102,2,1.0,1.0,1.0,95.0,99.0
98102,2,1.0,1.0,1.0,89.0,97.0
98102,2,1.0,1.0,1.0,110.0,93.0
98102,2,1.0,0.0,1.0,155.0,92.0
98122,1,1.0,1.0,1.0,25.0,100.0
98122,2,1.0,1.0,1.0,159.0,95.0
98102,5,1.0,1.0,3.0,125.0,95.0
98122,2,1.0,1.0,1.0,25.0,85.0
98102,5,1.0,1.0,3.0,225.0,91.0
98102,2,1.0,1.0,1.0,140.0,98.0
98102,4,1.0,1.0,2.0,89.0,89.0
98102,2,1.0,2.0,1.0,190.0,93.0
98102,2,1.0,1.0,1.0,99.0,97.0
98102,3,1.0,1.0,2.0,49.0,100.0
98102,2,1.0,1.0,1.0,100.0,94.0
98102,1,1.0,1.0,1.0,58.0,96.0
98102,6,1.0,2.0,2.0,150.0,96.0
98122,2,1.0,1.0,1.0,59.0,97.0
98102,2,1.0,1.0,1.0,65.0,100.0
98122,2,1.0,0.0,1.0,80.0,90.0
98102,2,1.0,0.0,1.0,69.0,70.0
98112,2,1.0,0.0,1.0,97.0,95.0
98122,4,1.0,1.0,1.0,174.0,98.0
98102,2,1.0,1.0,1.0,89.0,90.0
98112,2,1.0,1.0,1.0,100.0,94.0
98122,2,1.0,1.0,1.0,125.0,60.0
98102,4,2.0,2.0,2.0,130.0,80.0
98102,4,1.0,1.0,1.0,132.0,96.0
98102,4,1.0,1.0,1.0,119.0,96.0
98102,4,1.0,1.0,2.0,150.0,100.0
98102,2,1.0,1.0,2.0,115.0,95.0
98122,2,1.0,1.0,1.0,120.0,93.0
98102,2,1.0,1.0,1.0,70.0,90.0
98112,2,1.0,1.0,1.0,150.0,95.0
98102,2,1.0,1.0,1.0,145.0,93.0
98122,2,1.0,1.0,1.0,100.0,100.0
98102,4,1.0,1.0,3.0,100.0,98.0
98122,3,1.0,0.0,1.0,115.0,97.0
98102,2,1.0,1.0,1.0,149.0,98.0
98102,2,1.0,1.0,1.0,59.0,93.0
98102,2,1.0,1.0,1.0,155.0,70.0
98102,3,1.0,1.0,2.0,100.0,100.0
98122,3,1.0,1.0,1.0,175.0,100.0
98122,1,1.0,1.0,1.0,70.0,98.0
98122,5,1.0,1.0,2.0,84.0,97.0
98102,4,1.0,2.0,2.0,175.0,100.0
98122,3,1.0,1.0,1.0,167.0,96.0
98102,2,1.0,1.0,1.0,99.0,100.0
98102,2,1.0,0.0,1.0,100.0,100.0
98102,5,2.0,2.0,2.0,259.0,98.0
98102,2,1.0,1.0,1.0,139.0,97.0
98122,4,1.0,2.0,2.0,185.0,98.0
98102,3,1.0,0.0,2.0,99.0,98.0
98122,3,1.5,2.0,1.0,250.0,100.0
98122,2,1.0,1.0,1.0,85.0,94.0
98122,3,1.0,1.0,1.0,100.0,100.0
98102,2,1.0,0.0,1.0,80.0,100.0
98102,8,3.5,4.0,5.0,260.0,90.0
98102,1,1.0,1.0,1.0,125.0,100.0
98112,2,1.0,1.0,1.0,119.0,91.0
98102,4,2.5,2.0,2.0,182.0,100.0
98122,3,1.0,1.0,1.0,69.0,85.0
98102,4,1.0,1.0,1.0,90.0,84.0
98102,2,1.0,0.0,1.0,69.0,90.0
98122,6,1.0,2.0,2.0,135.0,100.0
98102,2,1.0,1.0,1.0,212.0,95.0
98102,1,1.0,1.0,1.0,47.0,94.0
98122,3,1.0,2.0,1.0,100.0,80.0
98102,4,1.0,0.0,2.0,95.0,95.0
98122,2,1.0,1.0,1.0,239.0,100.0
98102,3,1.0,1.0,2.0,75.0,60.0
98122,3,1.0,1.0,1.0,75.0,73.0
98102,3,1.0,1.0,2.0,96.0,100.0
98122,2,1.0,1.0,1.0,90.0,99.0
98102,2,1.0,1.0,1.0,80.0,95.0
98102,6,1.0,2.0,3.0,200.0,96.0
98102,5,1.0,1.0,3.0,119.0,100.0
98102,2,1.0,0.0,1.0,69.0,100.0
98102,1,1.0,1.0,1.0,69.0,100.0
98122,2,2.0,1.0,1.0,85.0,100.0
98102,2,1.0,1.0,1.0,140.0,98.0
98122,3,1.0,1.0,1.0,150.0,81.0
98102,2,1.0,0.0,1.0,100.0,100.0
98102,4,1.0,1.0,1.0,119.0,95.0
98102,8,1.5,4.0,3.0,350.0,100.0
98102,2,1.0,1.0,1.0,69.0,100.0
98102,2,2.0,1.0,2.0,48.0,83.0
98102,4,2.0,1.0,2.0,69.0,96.0
98102,2,2.0,1.0,1.0,61.0,95.0
98102,2,2.0,1.0,1.0,52.0,91.0
98102,2,1.0,1.0,1.0,95.0,99.0
98102,1,1.0,1.0,1.0,60.0,89.0
98102,5,2.5,2.0,2.0,225.0,98.0
98122,2,1.0,0.0,1.0,60.0,87.0
98102,1,1.0,1.0,1.0,75.0,97.0
98112,3,1.0,1.0,1.0,93.0,96.0
98101,4,1.0,2.0,3.0,139.0,95.0
98122,3,1.0,1.0,1.0,150.0,93.0
98122,8,2.5,2.0,3.0,350.0,99.0
98122,3,1.5,1.0,1.0,125.0,94.0
98102,2,1.0,1.0,1.0,138.0,94.0
98102,2,2.0,1.0,1.0,95.0,97.0
98102,6,1.0,1.0,3.0,39.0,100.0
98102,2,1.0,0.0,1.0,115.0,90.0
98122,2,1.0,1.0,1.0,175.0,100.0
98102,2,1.0,1.0,1.0,55.0,95.0
98102,2,1.5,1.0,1.0,82.0,94.0
98102,10,2.0,3.0,5.0,360.0,93.0
98102,2,1.0,2.0,1.0,150.0,93.0
98102,2,1.0,0.0,1.0,68.0,80.0
98122,6,2.0,2.0,3.0,600.0,100.0
98102,3,1.0,1.0,2.0,149.0,90.0
98102,3,1.0,1.0,1.0,111.0,93.0
98122,2,1.0,0.0,1.0,120.0,94.0
98122,4,1.0,1.0,2.0,96.0,92.0
98102,2,1.0,1.0,1.0,150.0,100.0
98102,2,1.0,1.0,1.0,100.0,92.0
98101,2,1.0,1.0,1.0,100.0,80.0
98122,4,1.0,1.0,2.0,105.0,87.0
98102,6,2.0,2.0,2.0,209.0,97.0
98122,5,1.0,1.0,2.0,250.0,100.0
98102,2,1.0,0.0,1.0,110.0,91.0
98102,2,1.0,0.0,1.0,125.0,87.0
98102,4,1.0,1.0,2.0,109.0,94.0
98102,6,1.0,2.0,4.0,198.0,96.0
98102,2,1.0,1.0,1.0,160.0,95.0
98102,2,1.0,1.0,1.0,126.0,100.0
98102,2,1.0,1.0,1.0,99.0,90.0
98102,4,1.0,1.0,1.0,100.0,91.0
98122,2,1.0,1.0,1.0,82.0,93.0
98102,1,1.0,1.0,1.0,80.0,80.0
98102,1,0.5,1.0,1.0,65.0,91.0
98102,4,1.0,1.0,1.0,80.0,96.0
98122,2,1.0,1.0,1.0,39.0,95.0
98122,2,1.0,1.0,1.0,125.0,99.0
98102,2,1.0,1.0,1.0,150.0,87.0
98101,1,1.0,1.0,1.0,90.0,74.0
98102,2,1.0,0.0,1.0,69.0,83.0
98102,2,1.0,1.0,1.0,104.0,100.0
98122,5,1.0,1.0,2.0,180.0,94.0
98102,2,1.0,1.0,1.0,150.0,94.0
98102,7,2.0,2.0,4.0,240.0,100.0
98122,2,1.0,0.0,1.0,70.0,100.0
98102,2,1.0,1.0,2.0,99.0,99.0
98102,16,2.0,6.0,9.0,673.0,97.0
98122,3,1.0,1.0,2.0,98.0,100.0
98102,2,2.0,1.0,1.0,63.0,99.0
98122,4,1.0,1.0,2.0,120.0,96.0
98102,2,1.5,1.0,1.0,78.0,100.0
98122,4,1.5,2.0,2.0,195.0,97.0
98122,2,1.0,1.0,1.0,200.0,100.0
98102,2,1.5,1.0,1.0,79.0,93.0
98122,4,2.0,2.0,2.0,195.0,95.0
98102,4,1.0,1.0,1.0,119.0,95.0
98122,2,1.0,1.0,1.0,75.0,98.0
98102,2,1.0,1.0,1.0,99.0,94.0
98122,2,1.0,1.0,1.0,149.0,97.0
98122,2,1.0,1.0,1.0,199.0,96.0
98102,2,1.0,0.0,1.0,69.0,80.0
98102,2,1.0,1.0,1.0,69.0,100.0
98102,1,0.5,1.0,1.0,49.0,91.0
98102,6,1.0,2.0,4.0,239.0,97.0
98102,1,0.5,1.0,1.0,49.0,93.0
98122,2,1.0,1.0,1.0,29.0,80.0
98102,2,1.0,1.0,1.0,68.0,91.0
98102,4,1.0,2.0,2.0,134.0,100.0
98102,3,1.0,1.0,1.0,169.0,94.0
98122,6,1.0,2.0,3.0,204.0,92.0
98102,3,1.0,2.0,2.0,152.0,95.0
98102,2,1.0,0.0,1.0,69.0,90.0
98102,2,1.0,1.0,1.0,81.0,100.0
98122,1,1.0,1.0,1.0,25.0,100.0
98102,3,1.0,2.0,2.0,195.0,99.0
98102,5,1.0,1.0,2.0,169.0,91.0
98102,3,1.0,0.0,1.0,95.0,100.0
98122,4,1.0,0.0,2.0,120.0,80.0
98122,5,1.0,1.0,3.0,175.0,84.0
98102,4,1.0,2.0,2.0,200.0,84.0
98122,2,1.0,0.0,1.0,129.0,100.0
98102,2,1.0,1.0,1.0,59.0,91.0
98102,2,1.0,0.0,2.0,71.0,93.0
98122,2,1.0,1.0,1.0,90.0,100.0
98101,4,1.0,1.0,2.0,140.0,97.0
98102,2,1.0,1.0,1.0,95.0,100.0
98102,2,1.0,0.0,1.0,100.0,94.0
98122,2,1.0,1.0,1.0,150.0,97.0
98102,2,1.0,1.0,1.0,89.0,97.0
98101,4,1.0,1.0,1.0,150.0,93.0
98102,2,1.0,0.0,1.0,69.0,80.0
98122,4,1.0,1.0,1.0,125.0,95.0
98112,4,1.0,1.0,2.0,110.0,100.0
98102,3,1.0,1.0,1.0,152.0,91.0
98102,1,0.5,1.0,1.0,49.0,90.0
98122,2,1.0,0.0,1.0,68.0,100.0
98102,2,1.0,1.0,1.0,100.0,92.0
98102,2,1.0,1.0,1.0,120.0,96.0
98102,2,1.0,0.0,1.0,110.0,92.0
98102,3,1.0,0.0,1.0,105.0,100.0
98102,2,1.0,1.0,1.0,82.0,92.0
98122,2,1.0,1.0,1.0,126.0,98.0
98102,1,0.5,1.0,1.0,65.0,80.0
98112,3,1.0,1.0,1.0,85.0,100.0
98102,4,1.0,2.0,2.0,199.0,97.0
98102,4,1.0,2.0,2.0,159.0,100.0
98102,2,1.0,1.0,1.0,125.0,100.0
98112,2,1.0,1.0,1.0,110.0,90.0
98102,2,1.0,1.0,1.0,100.0,94.0
98122,2,2.0,2.0,2.0,150.0,100.0
98122,4,1.0,1.0,2.0,115.0,100.0
98102,2,1.0,1.0,1.0,139.0,100.0
98102,4,1.0,0.0,2.0,100.0,86.0
98102,8,2.0,2.0,3.0,300.0,100.0
98112,2,1.0,0.0,1.0,98.0,100.0
98112,5,1.0,4.0,4.0,200.0,100.0
98102,2,1.0,1.0,1.0,60.0,92.0
98122,3,1.0,1.0,2.0,144.0,98.0
98102,2,1.0,0.0,1.0,110.0,97.0
98112,2,1.0,1.0,1.0,90.0,100.0
98122,4,1.0,1.0,1.0,189.0,100.0
98122,2,1.0,1.0,1.0,99.0,100.0
98117,3,1.5,1.0,3.0,119.0,96.0
98117,2,1.0,0.0,1.0,80.0,98.0
98117,4,1.0,1.0,4.0,105.0,100.0
98117,6,1.0,2.0,3.0,98.0,90.0
98115,2,1.0,1.0,1.0,99.0,100.0
98117,2,1.0,1.0,1.0,49.0,92.0
98117,3,1.0,1.0,1.0,90.0,93.0
98117,2,1.0,1.0,1.0,55.0,95.0
98117,4,1.0,1.0,1.0,85.0,94.0
98117,2,1.5,1.0,1.0,69.0,100.0
98117,2,1.0,1.0,1.0,75.0,100.0
98117,2,1.0,1.0,1.0,55.0,96.0
98117,3,1.0,1.0,1.0,90.0,95.0
98117,2,1.0,1.0,1.0,49.0,95.0
98117,6,1.0,2.0,3.0,115.0,98.0
98117,4,1.0,1.0,2.0,49.0,91.0
98117,5,1.0,3.0,4.0,220.0,98.0
98117,3,1.0,1.0,3.0,135.0,93.0
98117,2,1.0,1.0,1.0,79.0,94.0
98117,12,3.0,5.0,6.0,435.0,88.0
98117,4,1.0,2.0,2.0,110.0,100.0
98117,2,1.0,0.0,1.0,95.0,84.0
98117,7,1.0,2.0,3.0,105.0,95.0
98117,2,1.0,1.0,1.0,60.0,98.0
98117,4,1.0,1.0,2.0,130.0,98.0
98117,3,1.0,1.0,2.0,95.0,90.0
98117,2,1.0,1.0,1.0,75.0,81.0
98117,2,1.0,1.0,1.0,75.0,98.0
98107,8,1.0,4.0,4.0,265.0,98.0
98117,2,1.0,0.0,1.0,105.0,99.0
98117,4,1.5,2.0,3.0,100.0,100.0
98117,5,1.0,3.0,3.0,175.0,88.0
98117,2,1.0,0.0,1.0,65.0,100.0
98117,2,1.0,1.0,1.0,99.0,97.0
98117,6,1.0,2.0,3.0,150.0,97.0
98117,2,1.0,1.0,1.0,45.0,86.0
98117,2,1.0,1.0,1.0,47.0,95.0
98117,2,1.0,1.0,1.0,38.0,100.0
98117,4,1.5,1.0,1.0,150.0,96.0
98117,2,1.0,1.0,1.0,80.0,100.0
98117,2,1.0,1.0,1.0,69.0,97.0
98117,3,1.0,2.0,1.0,89.0,99.0
98117,2,1.0,1.0,1.0,70.0,100.0
98125,3,1.0,0.0,1.0,106.0,97.0
98125,2,1.0,1.0,1.0,100.0,94.0
98115,2,1.0,1.0,1.0,60.0,94.0
98125,3,1.0,1.0,1.0,70.0,85.0
98115,1,1.0,1.0,1.0,50.0,95.0
98125,2,1.0,1.0,1.0,45.0,92.0
98125,3,1.0,1.0,3.0,119.0,96.0
98125,2,1.0,1.0,1.0,200.0,100.0
98125,3,1.0,0.0,1.0,65.0,95.0
98125,2,1.0,1.0,1.0,50.0,91.0
98125,2,1.0,1.0,1.0,60.0,100.0
98125,1,1.0,1.0,1.0,60.0,100.0
98125,4,1.0,2.0,2.0,129.0,93.0
98125,2,1.0,1.0,1.0,68.0,100.0
98115,2,1.0,1.0,1.0,60.0,89.0
98125,2,1.0,1.0,1.0,51.0,98.0
98115,4,1.0,2.0,2.0,150.0,98.0
98115,4,1.0,2.0,2.0,125.0,99.0
98115,4,1.0,1.0,2.0,119.0,97.0
98115,2,1.0,1.0,1.0,87.0,95.0
98115,2,1.0,1.0,1.0,130.0,100.0
98115,8,2.5,4.0,4.0,250.0,95.0
98125,8,1.5,3.0,3.0,159.0,90.0
98115,2,1.0,1.0,1.0,60.0,94.0
98125,4,1.0,1.0,2.0,91.0,100.0
98115,2,1.0,1.0,1.0,43.0,88.0
98115,2,1.0,1.0,1.0,68.0,100.0
98125,3,1.0,1.0,1.0,70.0,80.0
98115,10,2.5,3.0,4.0,252.0,99.0
98117,2,1.0,1.0,1.0,71.0,99.0
98117,2,1.0,1.0,1.0,99.0,96.0
98117,2,1.0,1.0,1.0,140.0,98.0
98117,3,1.0,2.0,2.0,105.0,92.0
98117,4,1.0,2.0,2.0,115.0,92.0
98117,6,1.0,2.0,4.0,125.0,98.0
98117,2,1.0,1.0,1.0,90.0,95.0
98117,6,1.0,2.0,4.0,150.0,95.0
98117,4,2.0,2.0,2.0,200.0,100.0
98117,2,1.0,1.0,1.0,135.0,98.0
98117,1,1.0,1.0,1.0,35.0,97.0
98117,2,1.0,1.0,1.0,115.0,98.0
98117,2,1.0,1.0,1.0,86.0,94.0
98117,3,2.0,2.0,2.0,150.0,96.0
98117,8,2.5,3.0,3.0,225.0,100.0
98117,2,1.0,1.0,1.0,118.0,99.0
98117,2,1.0,1.0,1.0,58.0,94.0
98117,7,2.5,3.0,5.0,375.0,97.0
98117,3,1.0,2.0,1.0,89.0,94.0
98117,2,1.0,0.0,1.0,80.0,95.0
98107,2,1.0,1.0,1.0,65.0,100.0
98117,4,1.0,1.0,2.0,115.0,99.0
98117,2,1.0,1.0,1.0,69.0,96.0
98117,4,1.0,1.0,2.0,75.0,98.0
98125,2,1.0,1.0,1.0,47.0,96.0
98115,2,1.0,1.0,1.0,80.0,96.0
98125,1,1.0,1.0,1.0,60.0,90.0
98125,2,1.0,1.0,1.0,55.0,98.0
98125,8,2.0,4.0,4.0,250.0,97.0
98125,2,1.0,0.0,1.0,89.0,96.0
98115,2,1.0,0.0,1.0,68.0,100.0
98126,2,1.0,1.0,1.0,130.0,99.0
98125,1,1.0,1.0,1.0,35.0,100.0
98125,2,1.0,1.0,1.0,55.0,88.0
98125,1,1.0,1.0,1.0,65.0,95.0
98125,1,1.0,1.0,1.0,42.0,100.0
98125,2,1.0,1.0,1.0,55.0,96.0
98125,2,1.0,1.0,1.0,56.0,85.0
98125,1,1.0,1.0,1.0,50.0,95.0
98125,2,1.0,1.0,2.0,93.0,92.0
98125,2,1.0,1.0,1.0,54.0,76.0
98125,6,2.0,3.0,3.0,240.0,100.0
98125,3,1.5,1.0,3.0,62.0,96.0
98125,1,1.0,1.0,1.0,72.0,80.0
98125,2,1.0,1.0,1.0,95.0,100.0
98125,2,1.0,1.0,2.0,53.0,93.0
98115,2,2.0,1.0,1.0,65.0,100.0
98115,4,1.0,1.0,1.0,80.0,97.0
98115,2,1.0,0.0,1.0,105.0,100.0
98115,1,1.5,1.0,1.0,40.0,80.0
98115,4,1.0,2.0,2.0,93.0,95.0
98115,2,1.0,1.0,1.0,100.0,100.0
98115,2,1.0,1.0,1.0,82.0,92.0
98115,6,1.0,3.0,4.0,209.0,94.0
98115,4,1.0,1.0,2.0,109.0,100.0
98115,4,1.0,1.0,2.0,110.0,98.0
98115,4,1.0,2.0,2.0,1000.0,100.0
98115,4,1.0,0.0,2.0,80.0,100.0
98115,3,1.5,2.0,3.0,125.0,100.0
98115,6,1.0,1.0,1.0,86.0,100.0
98115,6,1.5,3.0,4.0,149.0,93.0
98115,2,1.0,1.0,1.0,84.0,80.0
98115,3,1.0,2.0,2.0,139.0,91.0
98115,1,1.5,1.0,1.0,33.0,99.0
98115,4,1.0,1.0,1.0,129.0,99.0
98115,2,1.0,1.0,2.0,59.0,87.0
98115,4,1.0,1.0,2.0,90.0,90.0
98115,1,1.0,1.0,1.0,39.0,87.0
98109,3,1.0,1.0,1.0,125.0,97.0
98119,4,1.0,1.0,1.0,65.0,92.0
98109,2,1.0,1.0,1.0,75.0,92.0
98109,2,1.0,1.0,1.0,100.0,93.0
98119,2,1.0,0.0,1.0,103.0,80.0
98119,4,1.0,1.0,1.0,105.0,98.0
98109,2,1.0,1.0,1.0,110.0,40.0
98109,4,2.0,2.0,2.0,175.0,96.0
98119,4,1.0,1.0,1.0,120.0,96.0
98109,2,1.0,1.0,1.0,95.0,97.0
98109,2,1.0,1.0,1.0,135.0,100.0
98119,5,2.0,2.0,2.0,200.0,94.0
98119,2,1.0,1.0,2.0,145.0,98.0
98119,2,1.0,1.0,1.0,96.0,100.0
98119,5,2.5,2.0,2.0,498.0,98.0
98109,3,1.0,1.0,1.0,110.0,94.0
98109,2,1.0,1.0,1.0,119.0,91.0
98109,4,1.0,1.0,2.0,119.0,100.0
98119,4,1.0,2.0,2.0,217.0,97.0
98109,4,1.0,1.0,2.0,95.0,96.0
98109,5,1.0,2.0,2.0,165.0,99.0
98109,2,1.0,1.0,1.0,200.0,100.0
98119,2,1.0,0.0,1.0,120.0,88.0
98109,5,2.0,3.0,3.0,275.0,100.0
98121,2,1.0,0.0,1.0,103.0,81.0
98119,2,1.0,1.0,1.0,200.0,91.0
98109,2,1.0,1.0,1.0,120.0,100.0
98109,3,1.0,1.0,2.0,200.0,96.0
98109,4,1.0,1.0,1.0,115.0,100.0
98119,3,1.5,1.0,1.0,125.0,91.0
98109,2,1.0,0.0,1.0,115.0,100.0
98109,4,1.0,1.0,2.0,95.0,96.0
98109,2,1.0,1.0,1.0,80.0,90.0
98119,2,1.0,1.0,1.0,130.0,93.0
98109,2,1.0,1.0,1.0,130.0,91.0
98109,2,1.0,1.0,1.0,72.0,89.0
98109,6,3.0,3.0,3.0,275.0,97.0
98109,2,1.0,1.0,1.0,80.0,93.0
98119,2,1.0,1.0,1.0,75.0,100.0
98119,2,1.0,0.0,1.0,95.0,98.0
98109,6,3.5,3.0,5.0,310.0,100.0
98109,1,1.0,1.0,1.0,38.0,100.0
98119,4,1.0,2.0,2.0,189.0,91.0
98109,2,1.0,1.0,1.0,205.0,100.0
98109,2,1.0,1.0,1.0,199.0,100.0
98109,2,1.0,1.0,1.0,67.0,100.0
98119,2,1.0,1.0,1.0,72.0,97.0
98109,2,1.0,0.0,1.0,175.0,93.0
98109,3,1.0,1.0,1.0,97.0,100.0
98109,2,1.0,2.0,2.0,200.0,85.0
98119,4,2.0,2.0,2.0,190.0,100.0
98119,1,1.0,1.0,1.0,100.0,100.0
98109,2,1.0,1.0,1.0,99.0,93.0
98109,2,1.0,1.0,1.0,99.0,97.0
98109,2,1.0,1.0,1.0,119.0,100.0
98119,2,1.0,1.0,1.0,225.0,99.0
98109,2,1.0,1.0,1.0,100.0,98.0
98119,4,1.0,1.0,3.0,195.0,98.0
98119,2,1.0,0.0,1.0,85.0,90.0
98109,2,1.5,1.0,1.0,190.0,100.0
98119,2,1.0,0.0,1.0,119.0,96.0
98119,2,1.0,1.0,1.0,145.0,100.0
98109,2,1.0,1.0,1.0,220.0,100.0
98119,3,1.0,1.0,1.0,99.0,100.0
98119,4,1.0,1.0,2.0,125.0,94.0
98119,2,1.0,1.0,1.0,75.0,95.0
98109,2,1.0,1.0,1.0,145.0,93.0
98109,3,1.0,0.0,2.0,90.0,97.0
98109,2,1.0,1.0,1.0,76.0,98.0
98109,2,1.0,1.0,1.0,150.0,100.0
98109,2,1.0,1.0,1.0,93.0,95.0
98109,2,1.0,0.0,1.0,89.0,97.0
98109,2,1.0,1.0,1.0,160.0,100.0
98115,1,1.0,1.0,1.0,65.0,88.0
98115,4,1.0,1.0,2.0,100.0,92.0
98115,5,1.5,2.0,3.0,98.0,95.0
98115,6,1.0,3.0,4.0,250.0,88.0
98115,1,1.0,1.0,1.0,65.0,95.0
98115,4,1.0,1.0,2.0,75.0,97.0
98115,2,1.0,0.0,1.0,100.0,100.0
98115,1,1.0,1.0,1.0,60.0,94.0
98115,2,1.0,1.0,1.0,48.0,93.0
98115,2,1.0,1.0,1.0,48.0,93.0
98115,1,1.0,1.0,1.0,60.0,92.0
98115,5,2.0,2.0,2.0,125.0,100.0
98115,6,1.0,3.0,3.0,200.0,100.0
98117,2,1.0,1.0,1.0,85.0,95.0
98117,2,1.5,1.0,1.0,75.0,100.0
98117,2,1.0,0.0,1.0,75.0,96.0
98117,2,1.0,0.0,1.0,80.0,100.0
98117,5,1.0,2.0,2.0,180.0,90.0
98177,6,1.5,3.0,3.0,240.0,100.0
98117,4,1.0,2.0,2.0,275.0,90.0
98177,4,1.0,2.0,3.0,108.0,100.0
98117,2,0.5,1.0,1.0,150.0,98.0
98117,3,1.0,1.0,2.0,75.0,97.0
98177,8,1.0,3.0,3.0,99.0,100.0
98125,5,1.0,3.0,3.0,110.0,87.0
98125,2,1.0,1.0,1.0,92.0,100.0
98125,2,1.0,1.0,2.0,70.0,100.0
98125,1,1.0,1.0,1.0,80.0,80.0
98125,6,2.5,3.0,3.0,250.0,100.0
98125,2,1.0,1.0,1.0,89.0,95.0
98133,2,1.0,1.0,1.0,90.0,100.0
98133,2,1.0,1.0,1.0,50.0,100.0
98133,4,1.5,1.0,2.0,170.0,100.0
98133,1,1.0,1.0,1.0,45.0,91.0
98133,2,1.0,1.0,1.0,39.0,89.0
98133,4,1.0,1.0,1.0,78.0,100.0
98133,5,1.0,1.0,1.0,60.0,98.0
98133,2,1.0,1.0,1.0,65.0,91.0
98133,4,1.5,2.0,2.0,90.0,100.0
98133,4,1.5,1.0,1.0,64.0,86.0
98133,8,3.0,3.0,4.0,190.0,84.0
98133,2,1.0,1.0,1.0,39.0,100.0
98117,2,1.0,1.0,1.0,77.0,95.0
98107,2,1.0,1.0,2.0,75.0,95.0
98107,2,1.0,1.0,1.0,75.0,95.0
98107,2,1.5,1.0,1.0,55.0,97.0
98107,2,1.0,1.0,1.0,70.0,95.0
98107,2,1.0,1.0,1.0,85.0,92.0
98117,2,1.0,0.0,2.0,85.0,100.0
98117,6,2.5,3.0,3.0,350.0,100.0
98117,3,1.0,1.0,2.0,92.0,100.0
98107,5,2.5,2.0,2.0,200.0,93.0
98117,2,1.0,1.0,1.0,50.0,100.0
98117,5,2.0,3.0,3.0,150.0,90.0
98117,6,2.0,3.0,4.0,475.0,97.0
98107,5,3.0,3.0,3.0,375.0,93.0
98107,4,2.5,3.0,2.0,350.0,100.0
98133,2,1.0,1.0,1.0,75.0,88.0
98133,4,1.0,2.0,2.0,119.0,99.0
98133,4,1.5,2.0,2.0,125.0,98.0
98133,8,2.0,3.0,5.0,200.0,93.0
98125,6,1.0,2.0,3.0,108.0,92.0
98125,4,1.0,1.0,1.0,125.0,99.0
98133,2,1.0,1.0,1.0,70.0,87.0
98125,4,1.0,1.0,1.0,70.0,85.0
98133,6,1.0,2.0,4.0,98.0,100.0
98133,2,1.0,1.0,1.0,100.0,97.0
98133,4,1.0,1.0,2.0,80.0,80.0
98125,6,1.0,2.0,2.0,139.0,93.0
98125,8,1.0,2.0,1.0,150.0,80.0
98125,2,2.0,1.0,2.0,55.0,100.0
98125,6,1.5,2.0,2.0,125.0,84.0
98103,2,1.0,1.0,1.0,150.0,90.0
98103,4,1.0,1.0,1.0,95.0,96.0
98133,2,1.0,1.0,1.0,88.0,100.0
98133,4,1.0,3.0,4.0,100.0,87.0
98103,3,2.5,1.0,1.0,50.0,100.0
98103,2,1.0,1.0,1.0,96.0,97.0
98103,4,1.0,2.0,2.0,85.0,98.0
98103,6,1.0,3.0,3.0,189.0,90.0
98103,2,1.0,1.0,1.0,55.0,94.0
98103,2,1.5,1.0,1.0,50.0,100.0
98103,2,1.0,1.0,1.0,65.0,100.0
98103,4,1.0,0.0,2.0,79.0,100.0
98103,2,1.0,1.0,1.0,55.0,100.0
98103,2,1.0,1.0,1.0,65.0,98.0
98103,2,1.0,1.0,1.0,95.0,99.0
98117,4,1.0,2.0,2.0,100.0,88.0
98103,4,1.0,1.0,2.0,135.0,96.0
98103,2,1.0,1.0,1.0,87.0,100.0
98117,2,1.0,1.0,2.0,97.0,94.0
98117,2,1.0,1.0,1.0,78.0,84.0
98103,6,2.0,3.0,3.0,150.0,100.0
98117,6,1.0,2.0,2.0,95.0,93.0
98103,16,4.0,7.0,10.0,375.0,100.0
98107,4,1.0,3.0,2.0,325.0,94.0
98117,2,3.0,1.0,1.0,60.0,100.0
98117,2,1.0,1.0,1.0,50.0,100.0
98103,2,1.0,1.0,1.0,120.0,95.0
98117,4,1.0,1.0,3.0,88.0,100.0
98103,4,1.0,1.0,2.0,150.0,94.0
98103,6,1.0,2.0,1.0,195.0,100.0
98103,3,2.0,1.0,2.0,50.0,97.0
98103,5,2.5,2.0,3.0,250.0,94.0
98103,2,1.0,1.0,1.0,87.0,94.0
98103,2,1.5,1.0,1.0,70.0,97.0
98117,8,2.0,3.0,4.0,175.0,100.0
98103,6,1.5,3.0,3.0,165.0,95.0
98103,4,1.0,1.0,1.0,120.0,96.0
98117,8,2.0,3.0,5.0,239.0,80.0
98103,4,1.0,2.0,2.0,200.0,99.0
98117,4,1.0,1.0,2.0,135.0,100.0
98103,4,1.0,2.0,3.0,155.0,100.0
98103,5,1.0,3.0,3.0,78.0,89.0
